timestamp,V,A,W,Wh
2026-04-12T16:09:01.636356,0.0,0.0,0.0,0.108044
2026-04-12T16:09:01.636356,0.0,0.0,0.0,0.108044
2026-04-12T16:09:06.897808,0.0,0.0,0.0,0.108044
2026-04-12T16:09:13.103170,0.0,0.0,0.0,0.108044
2026-04-12T16:09:18.635869,0.0,0.0,0.0,0.108044
2026-04-12T16:09:24.096300,0.0,0.0,0.0,0.108044
2026-04-12T16:09:29.396123,0.0,0.0,0.0,0.133132
2026-04-12T16:09:29.396123,0.0,0.0,0.0,0.133132
2026-04-12T16:09:34.800038,0.0,0.0,0.0,0.133132
2026-04-12T16:09:42.784394,0.0,0.0,3.010514,0.133132
2026-04-12T16:09:42.784394,0.0,0.0,3.010514,0.147515
2026-04-12T16:09:42.997744,0.0,0.0,3.010514,0.147515
2026-04-12T16:09:48.404288,0.0,0.0,3.010514,0.147515
2026-04-12T16:09:53.816645,0.0,0.0,3.010514,0.147515
2026-04-12T16:09:59.281126,0.0,0.0,3.010514,0.147515
2026-04-12T16:10:04.727219,0.0,0.0,3.010514,0.147515
2026-04-12T16:10:10.060984,0.0,0.0,3.010514,0.147515
2026-04-12T16:10:15.499371,0.0,0.0,3.010514,0.147515
2026-04-12T16:10:21.235867,0.0,0.0,3.010514,0.147515
2026-04-12T16:10:26.629796,0.0,0.0,3.010514,0.147515
2026-04-12T16:11:23.829216,0.0,0.0,3.010514,0.147515
2026-04-12T16:11:23.829216,238.3553,0.0,3.010514,0.147515
2026-04-12T16:11:23.850681,238.3553,0.025097,3.010514,0.147515
2026-04-12T16:11:23.850681,238.3553,0.025097,0.0,0.147515
2026-04-12T16:11:23.850681,238.3553,0.025097,0.0,0.022412
2026-04-12T16:11:23.904553,238.3553,0.025097,0.0,0.022412
2026-04-12T16:11:23.904553,238.3553,0.025097,0.0,0.022412
2026-04-12T16:11:24.087697,238.3553,0.025097,0.0,0.022412
2026-04-12T16:11:24.087697,238.3553,0.025097,0.0,0.022412
2026-04-12T16:11:24.487867,238.3553,0.025097,3.010514,0.022412
2026-04-12T16:11:24.487867,238.3553,0.025097,3.010514,0.022746
2026-04-12T16:11:24.487867,238.3553,0.025097,3.010514,0.022746
2026-04-12T16:11:24.890772,238.3553,0.025097,0.0,0.022746
2026-04-12T16:11:24.890772,238.3553,0.025097,0.0,0.022746
2026-04-12T16:11:24.890772,238.3553,0.025097,0.0,0.022746
2026-04-12T16:11:25.287728,238.3553,0.025097,3.010514,0.022746
2026-04-12T16:11:25.287728,238.3553,0.025097,3.010514,0.023081
2026-04-12T16:11:25.687435,238.3553,0.0,3.010514,0.023081
2026-04-12T16:11:25.687435,238.3553,0.0,3.010514,0.023081
2026-04-12T16:11:25.687435,238.3553,0.0,3.010514,0.023415
2026-04-12T16:11:26.088728,238.3553,0.025097,3.010514,0.023415
2026-04-12T16:11:26.088728,238.3553,0.025097,0.0,0.023415
2026-04-12T16:11:26.088728,238.3553,0.025097,0.0,0.023415
2026-04-12T16:11:26.489869,238.3553,0.025097,0.0,0.023415
2026-04-12T16:11:26.489869,238.3553,0.025097,3.010514,0.023415
2026-04-12T16:11:26.489869,238.3553,0.025097,3.010514,0.02375
2026-04-12T16:11:26.893151,238.3553,0.025097,3.010514,0.02375
2026-04-12T16:11:26.893151,238.3553,0.025097,0.0,0.02375
2026-04-12T16:11:26.893151,238.3553,0.025097,0.0,0.02375
2026-04-12T16:11:27.311426,238.3553,0.025097,3.010514,0.02375
2026-04-12T16:11:27.311426,238.3553,0.025097,3.010514,0.024084
2026-04-12T16:11:27.311426,237.243,0.025097,3.010514,0.024084
2026-04-12T16:11:27.355643,237.243,0.025097,3.010514,0.024084
2026-04-12T16:11:27.355643,237.243,0.025097,3.010514,0.024419
2026-04-12T16:11:27.723279,237.243,0.025097,3.010514,0.024419
2026-04-12T16:11:28.105615,237.243,0.025097,0.0,0.024419
2026-04-12T16:11:28.105615,237.243,0.025097,0.0,0.024419
2026-04-12T16:11:28.106595,236.9252,0.025097,0.0,0.024419
2026-04-12T16:11:28.513002,236.9252,0.025097,3.010514,0.024419
2026-04-12T16:11:28.514003,236.9252,0.025097,3.010514,0.024753
2026-04-12T16:11:28.514003,238.1964,0.025097,3.010514,0.024753
2026-04-12T16:11:28.926967,238.1964,0.025097,0.0,0.024753
2026-04-12T16:11:28.926967,238.1964,0.025097,0.0,0.024753
2026-04-12T16:11:28.926967,239.1498,0.025097,0.0,0.024753
2026-04-12T16:11:29.315378,239.1498,0.025097,3.010514,0.024753
2026-04-12T16:11:29.315378,239.1498,0.025097,3.010514,0.025088
2026-04-12T16:11:29.720225,236.9252,0.025097,3.010514,0.025088
2026-04-12T16:11:29.720225,236.9252,0.025097,0.0,0.025088
2026-04-12T16:11:29.720225,236.9252,0.025097,0.0,0.025088
2026-04-12T16:11:30.118802,236.1307,0.025097,0.0,0.025088
2026-04-12T16:11:30.118802,236.1307,0.025097,3.010514,0.025088
2026-04-12T16:11:30.118802,236.1307,0.025097,3.010514,0.025422
2026-04-12T16:11:30.511756,237.0841,0.025097,3.010514,0.025422
2026-04-12T16:11:30.511756,237.0841,0.025097,3.010514,0.025422
2026-04-12T16:11:30.511756,237.0841,0.025097,3.010514,0.025757
2026-04-12T16:11:30.923861,237.0841,0.025097,0.0,0.025757
2026-04-12T16:11:30.923861,237.0841,0.025097,0.0,0.025757
2026-04-12T16:11:30.923861,237.0841,0.025097,0.0,0.025757
2026-04-12T16:11:31.327389,237.0841,0.025097,3.010514,0.025757
2026-04-12T16:11:31.327839,237.0841,0.025097,3.010514,0.026091
2026-04-12T16:11:31.327839,237.0841,0.025097,3.010514,0.026091
2026-04-12T16:11:31.729570,237.0841,0.025097,0.0,0.026091
2026-04-12T16:11:31.729570,237.0841,0.025097,0.0,0.026091
2026-04-12T16:11:31.729570,237.0841,0.025097,0.0,0.026091
2026-04-12T16:11:32.128973,237.0841,0.025097,3.010514,0.026091
2026-04-12T16:11:32.128973,237.0841,0.025097,3.010514,0.026426
2026-04-12T16:11:32.128973,237.0841,0.0,3.010514,0.026426
2026-04-12T16:11:32.526851,237.0841,0.0,3.010514,0.026426
2026-04-12T16:11:32.526851,237.0841,0.0,3.010514,0.02676
2026-04-12T16:11:32.925272,237.0841,0.025097,3.010514,0.02676
2026-04-12T16:11:32.925272,237.0841,0.025097,0.0,0.02676
2026-04-12T16:11:32.925272,237.0841,0.025097,0.0,0.02676
2026-04-12T16:11:33.327124,237.0841,0.025097,0.0,0.02676
2026-04-12T16:11:33.327124,237.0841,0.025097,3.010514,0.02676
2026-04-12T16:11:33.327124,237.0841,0.025097,3.010514,0.027095
2026-04-12T16:11:33.724904,237.0841,0.025097,3.010514,0.027095
2026-04-12T16:11:33.724904,237.0841,0.025097,0.0,0.027095
2026-04-12T16:11:33.724904,237.0841,0.025097,0.0,0.027095
2026-04-12T16:11:33.754789,237.0841,0.025097,0.0,0.027095
2026-04-12T16:11:33.754789,237.0841,0.025097,3.010514,0.027095
2026-04-12T16:11:34.534900,237.0841,0.025097,3.010514,0.027429
2026-04-12T16:11:34.534900,237.0841,0.025097,3.010514,0.027429
2026-04-12T16:11:34.534900,237.0841,0.025097,3.010514,0.027764
2026-04-12T16:11:34.929928,237.0841,0.025097,3.010514,0.027764
2026-04-12T16:11:34.929928,237.0841,0.025097,0.0,0.027764
2026-04-12T16:11:34.930928,237.0841,0.025097,0.0,0.027764
2026-04-12T16:11:34.975250,239.3087,0.025097,0.0,0.027764
2026-04-12T16:11:34.975250,239.3087,0.025097,3.010514,0.027764
2026-04-12T16:11:35.380480,239.3087,0.025097,3.010514,0.028098
2026-04-12T16:11:35.380480,238.3553,0.025097,3.010514,0.028098
2026-04-12T16:11:35.380480,238.3553,0.025097,0.0,0.028098
2026-04-12T16:11:35.795573,238.3553,0.025097,0.0,0.028098
2026-04-12T16:11:35.795573,238.9909,0.025097,0.0,0.028098
2026-04-12T16:11:35.795573,238.9909,0.025097,3.010514,0.028098
2026-04-12T16:11:36.161038,238.9909,0.025097,3.010514,0.028433
2026-04-12T16:11:36.161038,237.0841,0.025097,3.010514,0.028433
2026-04-12T16:11:36.562164,237.0841,0.025097,3.010514,0.028433
2026-04-12T16:11:36.562164,237.0841,0.025097,3.010514,0.028767
2026-04-12T16:11:36.562164,235.8128,0.025097,3.010514,0.028767
2026-04-12T16:11:36.755935,235.8128,0.025097,0.0,0.028767
2026-04-12T16:11:36.755935,235.8128,0.025097,0.0,0.028767
2026-04-12T16:11:36.973395,235.8128,0.025097,0.0,0.028767
